id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
D,3433,6,7,-2,0,0.0,0,-1192712543.131935
E,3433,6,7,-2,0,0.0,0,-1192712543.131935
F,3433,3,9,1,0.0,4.125,0,-1192712543.131935
G,3433,1,10,0,0.0,0.0,0,-1192712543.131935
H,3433,100,0,-7,0.0,62.77568749704704,0,-1192712543.131935
I,3433,100,0,-8,0.0,36.28244965438368,0,-1192712543.131935
J,3433,8,30,-4,0,0.0,0,-1192712543.131935
A,3445,1,10,-1,0,0.0,-41340,-1192753883.131935
B,3445,1,10,-2,0.0,0.0,-124020,-1192877903.131935
C,3445,6,7,-5,0,0.0,-330720,-1193208623.131935
D,3445,6,7,-2,0,0.0,-413400,-1193622023.131935
E,3445,6,7,-2,0,0.0,-496080,-1194118103.131935
F,3445,3,9,0,0.0,4.125,-496080,-1194614183.131935
G,3445,1,10,0,0.0,0.0,-496080,-1195110263.131935
H,3445,100,0,-7,5.0,67.77568749704704,-785460,-1195895723.131935
I,3445,100,0,-7,5.0,41.28244965438368,-1074840,-1196970563.131935
J,3445,8,30,-4,0,0.0,-1240200,-1198210763.131935
A,3450.945373690008,1,10,0,0.0,0.0,0.0,-1198210763.131935
B,3450.945373690008,1,10,-2,0.0,0.0,-586660.7135273014,-1198797423.845462
C,3450.945373690008,6,7,-5,0.0,0.0,-2053312.4973455549,-1200850736.3428075
D,3450.945373690008,6,7,-2,0.0,0.0,-2639973.210872856,-1203490709.5536804
E,3450.945373690008,6,7,-2,0.0,0.0,-3226633.9244001578,-1206717343.4780805
F,3450.945373690008,3,9,0,0.0,4.125,-3226633.9244001578,-1209943977.4024806
G,3450.945373690008,1,10,0,0.0,0.0,-3226633.9244001578,-1213170611.3268807
H,3450.945373690008,100,0,-7,2.4772390375034092,70.25292653455045,-5279946.421745712,-1218450557.7486265
I,3450.945373690008,100,0,-7,2.4772390375034092,43.75968869188709,-7333258.9190912675,-1225783816.6677177
J,3450.945373690008,8,30,-4,0.0,0.0,-8506580.34614587,-1234290397.0138636
A,3479.9132440948797,1,10,0,0.0,0.0,0.0,-1234290397.0138636
B,3479.9132440948797,1,10,-2,0.0,0.0,-550206.4822062241,-1234840603.4960697
C,3479.9132440948797,6,7,-5,0.0,0.0,-1925722.6877217842,-1236766326.1837914
D,3479.9132440948797,6,7,-2,0.0,0.0,-2475929.1699280087,-1239242255.3537195
E,3479.9132440948797,6,7,-2,0.0,0.0,-3026135.6521342327,-1242268391.0058537
F,3479.9132440948797,3,9,0,0.0,4.125,-3026135.6521342327,-1245294526.6579878
G,3479.9132440948797,1,10,1,0.0,0.0,-2751032.411031121,-1248045559.0690188
H,3479.9132440948797,100,0,-7,12.069946002029798,82.32287253658025,-4676755.098752905,-1252722314.1677718
I,3479.9132440948797,100,0,-7,12.069946002029798,55.82963469391689,-6602477.786474689,-1259324791.9542465
J,3479.9132440948797,8,30,-4,0.0,0.0,-7702890.750887137,-1267027682.7051337
A,3489.082408224971,1,10,0,0.0,0.0,0.0,-1267027682.7051337
B,3489.082408224971,1,10,-2,0.0,0.0,-349513.63782722683,-1267377196.3429608
C,3489.082408224971,6,7,-5,0.0,0.0,-1223297.732395294,-1268600494.0753562
D,3489.082408224971,6,7,-2,0.0,0.0,-1572811.3702225208,-1270173305.4455788
E,3489.082408224971,6,7,-1,0.0,0.0,-1747568.1891361342,-1271920873.6347148
F,3489.082408224971,3,9,0,0.0,4.125,-1747568.1891361342,-1273668441.8238509
G,3489.082408224971,1,10,0,0.0,0.0,-1747568.1891361342,-1275416010.012987
H,3489.082408224971,100,0,-6,4.584582065045652,86.9074546016259,-2796109.1026178147,-1278212119.1156046
I,3489.082408224971,100,0,-7,3.8204850542047093,59.6501197481216,-4019406.8350131083,-1282231525.9506178
J,3489.082408224971,8,30,-4,0.0,0.0,-4718434.110667562,-1286949960.0612853
A,3491.494166970593,1,10,0,0.0,0.0,0.0,-1286949960.0612853
B,3491.494166970593,1,10,-1,0.0,0.0,-142863.53300899765,-1287092823.5942943
C,3491.494166970593,6,7,-5,0.0,0.0,-857181.198053986,-1287950004.7923484
D,3491.494166970593,6,7,-2,0.0,0.0,-1142908.2640719812,-1289092913.0564203
E,3491.494166970593,6,7,-1,0.0,0.0,-1285771.797080979,-1290378684.8535013
F,3491.494166970593,3,9,0,0.0,4.125,-1285771.797080979,-1291664456.6505823
G,3491.494166970593,1,10,0,0.0,0.0,-1285771.797080979,-1292950228.4476633
H,3491.494166970593,100,0,-6,1.2058793728110686,88.11333397443697,-2142952.9951349646,-1295093181.4427984
I,3491.494166970593,100,0,-7,1.004899477342557,60.65501922546415,-3142997.726197948,-1298236179.1689963
J,3491.494166970593,8,30,-4,0.0,0.0,-3714451.8582339394,-1301950631.0272303
A,3504.645007299752,1,10,0,0.0,0.0,0.0,-1301950631.0272303
B,3504.645007299752,1,10,-1,0.0,0.0,-134949.2754784286,-1302085580.3027086
C,3504.645007299752,6,7,-5,0.0,0.0,-809695.6528705717,-1302895275.9555793
D,3504.645007299752,6,7,-2,0.0,0.0,-1079594.2038274289,-1303974870.1594067
E,3504.645007299752,6,7,-1,0.0,0.0,-1214543.4793058576,-1305189413.6387124
F,3504.645007299752,3,9,0,0.0,4.125,-1214543.4793058576,-1306403957.1180182
G,3504.645007299752,1,10,1,0.0,0.0,-1079594.2038274289,-1307483551.3218455
H,3504.645007299752,100,0,-6,6.575420164579327,94.6887541390163,-1889289.8566980008,-1309372841.1785436
I,3504.645007299752,100,0,-7,5.4795168038161055,66.13453602928026,-2833934.785047001,-1312206775.9635906
J,3504.645007299752,8,30,-4,0.0,0.0,-3373731.8869607155,-1315580507.8505514
A,3514.483636637835,1,10,0,0.0,0.0,0.0,-1315580507.8505514
B,3514.483636637835,1,10,-1,0.0,0.0,-89109.70695209407,-1315669617.5575035
C,3514.483636637835,6,7,-5,0.0,0.0,-534658.2417125644,-1316204275.799216
D,3514.483636637835,6,7,-2,0.0,0.0,-712877.6556167526,-1316917153.4548328
E,3514.483636637835,6,7,-1,0.0,0.0,-801987.3625688467,-1317719140.8174016
F,3514.483636637835,3,9,1,0.0,4.125,-712877.6556167526,-1318432018.4730184
G,3514.483636637835,1,10,0,0.0,0.0,-712877.6556167526,-1319144896.1286352
H,3514.483636637835,100,0,-6,4.919314669041569,99.60806880805787,-1247535.8973293167,-1320392432.0259645
I,3514.483636637835,100,0,-6,4.919314669041569,71.05385069832182,-1782194.1390418815,-1322174626.1650064
J,3514.483636637835,8,30,-4,0.0,0.0,-2138632.9668502575,-1324313259.1318567
A,3515.0292155639386,1,10,0,0.0,0.0,0.0,-1324313259.1318567
B,3515.0292155639386,1,10,-1,0.0,0.0,-54540.47053731611,-1324367799.602394
C,3515.0292155639386,6,7,-5,0.0,0.0,-327242.8232238967,-1324695042.425618
D,3515.0292155639386,6,7,-2,0.0,0.0,-436323.7642985289,-1325131366.1899164
E,3515.0292155639386,6,7,0,0.0,0.0,-436323.7642985289,-1325567689.9542148
F,3515.0292155639386,3,9,0,0.0,4.125,-436323.7642985289,-1326004013.7185133
G,3515.0292155639386,1,10,0,0.0,0.0,-436323.7642985289,-1326440337.4828117
H,3515.0292155639386,100,0,-5,0.31825437356045916,99.92632318161833,-709026.1169851095,-1327149363.5997968
I,3515.0292155639386,100,0,-6,0.27278946305182217,71.32664016137365,-1036268.9402090061,-1328185632.5400057
J,3515.0292155639386,8,30,-4,0.0,0.0,-1254430.8223582704,-1329440063.362364
A,3521.3280960241464,1,10,0,0.0,0.0,0.0,-1329440063.362364
B,3521.3280960241464,1,10,-1,0.0,0.0,-52717.04385422409,-1329492780.4062183
C,3521.3280960241464,6,7,-5,0.0,0.0,-316302.2631253445,-1329809082.6693437
D,3521.3280960241464,6,7,-1,0.0,0.0,-369019.3069795686,-1330178101.9763234
E,3521.3280960241464,6,7,0,0.0,0.0,-369019.3069795686,-1330547121.283303
F,3521.3280960241464,3,9,0,0.0,4.125,-369019.3069795686,-1330916140.5902827
G,3521.3280960241464,1,10,0,0.0,0.0,-369019.3069795686,-1331285159.8972623
H,3521.3280960241464,100,0,-5,3.6743469351212066,103.60067011673954,-632604.526250689,-1331917764.423513
I,3521.3280960241464,100,0,-6,3.1494402301038917,74.47608039147754,-948906.7893760336,-1332866671.212889
J,3521.3280960241464,8,30,-4,0.0,0.0,-1159774.96479293,-1334026446.177682
A,3530,1,10,0,0.0,0.0,0.0,-1334026446.177682
B,3530,1,10,-1,0.0,0.0,-30611.821034763343,-1334057057.9987166
C,3530,6,7,-5,0.0,0.0,-183670.92620858006,-1334240728.924925
D,3530,6,7,-1,0.0,0.0,-214282.7472433434,-1334455011.6721685
E,3530,6,7,0,0.0,0.0,-214282.7472433434,-1334669294.419412
F,3530,1,10,1,0.0,4.125,-183670.92620858006,-1334852965.3456204
G,3530,1,10,0,0.0,0.0,-183670.92620858006,-1335036636.271829
H,3530,100,0,-5,5.058610652581288,108.65928076932083,-336730.03138239676,-1335373366.3032112
I,3530,100,0,-6,4.335951987926819,78.81203237940436,-520400.95759097685,-1335893767.2608023
J,3530,8,30,-4,0.0,0.0,-642848.2417300302,-1336536615.5025322
A,3569,1,10,0,0.0,0.0,0,-1336536615.5025322
B,3569,1,10,-1,0,0.0,-139191,-1336675806.5025322
C,3569,6,7,-5,0,0.0,-835146,-1337510952.5025322
D,3569,6,7,-1,0,0.0,-974337,-1338485289.5025322
E,3569,6,7,0,0.0,0.0,-974337,-1339459626.5025322
F,3569,1,10,0,0.0,4.125,-974337,-1340433963.5025322
G,3569,0,12,2,0.0,0.0,-695955,-1341129918.5025322
H,3569,100,0,-5,22.749999999999996,131.40928076932082,-1391910,-1342521828.5025322
I,3569,100,0,-5,22.749999999999996,101.56203237940436,-2087865,-1344609693.5025322
J,3569,8,30,-4,0,0.0,-2644629,-1347254322.5025322
A,3575,6,7,-3,0.0,0.0,-64350,-1347318672.5025322
B,3575,1,10,-1,0,0.0,-85800,-1347404472.5025322
C,3575,6,7,-5,0,0.0,-193050,-1347597522.5025322
D,3575,6,7,-1,0,0.0,-214500,-1347812022.5025322
E,3575,6,7,0,0.0,0.0,-214500,-1348026522.5025322
F,3575,1,10,0,0.0,4.125,-214500,-1348241022.5025322
G,3575,0,12,0,0.0,0.0,-214500,-1348455522.5025322
H,3575,100,0,-3,4.5,135.90928076932082,-278850,-1348734372.5025322
I,3575,100,0,-5,3.4999999999999996,105.06203237940436,-386100,-1349120472.5025322
J,3575,8,30,-4,0,0.0,-471900,-1349592372.5025322
A,3584,6,7,-3,0,0.0,-96768,-1349689140.5025322
B,3584,6,7,-4,0,0.0,-225792,-1349914932.5025322
C,3584,6,7,-5,0,0.0,-387072,-1350302004.5025322
D,3584,6,7,-1,0,0.0,-419328,-1350721332.5025322
E,3584,6,7,0,0.0,0.0,-419328,-1351140660.5025322
F,3584,1,10,0,0.0,4.125,-419328,-1351559988.5025322
G,3584,0,12,0,0.0,0.0,-419328,-1351979316.5025322
H,3584,100,0,-3,6.75,142.65928076932082,-516096,-1352495412.5025322
I,3584,100,0,-5,5.249999999999999,110.31203237940436,-677376,-1353172788.5025322
J,3584,8,30,-4,0,0.0,-806400,-1353979188.5025322
A,3587.934347737013,6,7,-3,0.0,0.0,-172220.84869137662,-1354151409.3512237
B,3587.934347737013,6,7,-4,0.0,0.0,-401848.64694654546,-1354553257.9981701
C,3587.934347737013,6,7,-4,0.0,0.0,-631476.4452017143,-1355184734.4433718
D,3587.934347737013,6,7,-1,0.0,0.0,-688883.3947655065,-1355873617.8381374
E,3587.934347737013,6,7,0,0.0,0.0,-688883.3947655065,-1356562501.232903
F,3587.934347737013,1,10,0,0.0,4.125,-688883.3947655065,-1357251384.6276686
G,3587.934347737013,0,12,0,0.0,0.0,-688883.3947655065,-1357940268.0224342
H,3587.934347737013,100,0,-3,2.95076080275976,145.61004157208058,-861104.2434568831,-1358801372.265891
I,3587.934347737013,100,0,-5,2.2950361799242573,112.60706855932861,-1148138.9912758442,-1359949511.2571669
J,3587.934347737013,8,30,-4,0.0,0.0,-1377766.789531013,-1361327278.0466979
A,3596.2445143645855,6,7,-3,0.0,0.0,-130173.10728899279,-1361457451.153987
B,3596.2445143645855,6,7,-4,0.0,0.0,-303737.2503409832,-1361761188.4043279
C,3596.2445143645855,6,7,-4,0.0,0.0,-477301.3933929735,-1362238489.797721
D,3596.2445143645855,6,7,0,0.0,0.0,-477301.3933929735,-1362715791.191114
E,3596.2445143645855,6,7,0,0.0,0.0,-477301.3933929735,-1363193092.584507
F,3596.2445143645855,1,10,0,0.0,4.125,-477301.3933929735,-1363670393.9779
G,3596.2445143645855,0,12,0,0.0,0.0,-477301.3933929735,-1364147695.371293
H,3596.2445143645855,100,0,-3,6.232624970679353,151.84266654275993,-607474.5006819664,-1364755169.871975
I,3596.2445143645855,100,0,-5,4.847597199417274,117.45466575874589,-824429.6794969543,-1365579599.551472
J,3596.2445143645855,8,30,-4,0.0,0.0,-997993.8225489447,-1366577593.3740208
A,3596.3096177456023,6,7,-3,0.0,0.0,-40517.667329840035,-1366618111.0413506
B,3596.3096177456023,6,7,-4,0.0,0.0,-94541.22376962674,-1366712652.2651203
C,3596.3096177456023,6,7,-4,0.0,0.0,-148564.78020941344,-1366861217.0453296
D,3596.3096177456023,6,7,0,0.0,0.0,-148564.78020941344,-1367009781.8255389
E,3596.3096177456023,6,7,1,0.0,0.0,-135058.89109946677,-1367144840.7166383
F,3596.3096177456023,1,10,0,0.0,4.125,-135058.89109946677,-1367279899.6077378
G,3596.3096177456023,0,12,0,0.0,0.0,-135058.89109946677,-1367414958.4988372
H,3596.3096177456023,100,0,-3,0.04882753576259802,151.89149407852253,-175576.5584293068,-1367590535.0572665
I,3596.3096177456023,100,0,-5,0.03797697225979845,117.49264273100569,-243106.0039790402,-1367833641.0612454
J,3596.3096177456023,8,30,-4,0.0,0.0,-297129.5604188269,-1368130770.6216643
A,3600,6,7,-3,0.0,0.0,-39856.12834749536,-1368170626.7500117
B,3600,6,7,-4,0.0,0.0,-92997.63281082251,-1368263624.3828225
C,3600,6,7,-4,0.0,0.0,-146139.13727414966,-1368409763.5200968
D,3600,6,7,0,0.0,0.0,-146139.13727414966,-1368555902.657371
E,3600,6,7,0,0.0,0.0,-146139.13727414966,-1368702041.7946453
F,3600,1,10,0,0.0,4.125,-146139.13727414966,-1368848180.9319196
G,3600,0,12,0,0.0,0.0,-146139.13727414966,-1368994320.0691938
H,3600,100,0,-3,2.767786690798289,154.65928076932082,-185995.26562164503,-1369180315.3348155
I,3600,100,0,-4,2.460254836265146,119.95289756727084,-239136.77008497214,-1369419452.1049004
J,3600,100,0,-34,0.0,0.0,-690839.5580232529,-1370110291.6629236
A,3627.083173638726,6,7,-3,0.0,0.0,-457012.47987847944,-1370567304.142802
B,3627.083173638726,6,7,-4,0.0,0.0,-1066362.4530497855,-1371633666.595852
C,3627.083173638726,6,7,-4,0.0,0.0,-1675712.4262210913,-1373309379.022073
D,3627.083173638726,6,7,0,0.0,0.0,-1675712.4262210913,-1374985091.4482942
E,3627.083173638726,6,7,0,0.0,0.0,-1675712.4262210913,-1376660803.8745153
F,3627.083173638726,1,10,1,0.0,4.125,-1523374.9329282648,-1378184178.8074436
G,3627.083173638726,0,12,0,0.0,0.0,-1523374.9329282648,-1379707553.740372
H,3627.083173638726,100,0,-3,20.31238022904438,174.9716609983652,-1980387.4128067442,-1381687941.1531787
I,3627.083173638726,100,0,-4,18.055449092483894,138.00834665975472,-2589737.38597805,-1384277678.5391567
J,3627.083173638726,100,0,-34,0.0,0.0,-7769212.15793415,-1392046890.6970909
A,3642,6,7,-3,0.0,0.0,-162981.24482328148,-1392209871.941914
B,3642,6,7,-4,0.0,0.0,-380289.57125432347,-1392590161.5131683
C,3642,6,7,-4,0.0,0.0,-597597.8976853654,-1393187759.4108536
D,3642,4,8,1,0.0,0.0,-543270.816077605,-1393731030.2269313
E,3642,6,7,0,0.0,0.0,-543270.816077605,-1394274301.043009
F,3642,1,10,0,0.0,4.125,-543270.816077605,-1394817571.8590868
G,3642,0,12,0,0.0,0.0,-543270.816077605,-1395360842.6751645
H,3642,100,0,-3,11.18761977095562,186.15928076932082,-706252.0609008864,-1396067094.7360654
I,3642,100,0,-4,9.944550907516108,147.95289756727084,-923560.3873319284,-1396990655.1233974
J,3642,100,0,-33,0.0,0.0,-2716354.080388025,-1399707009.2037854
A,3650,6,7,-3,0,0.0,-87600,-1399794609.2037854
B,3650,6,7,-4,0,0.0,-204400,-1399999009.2037854
C,3650,6,7,-4,0,0.0,-321200,-1400320209.2037854
D,3650,4,8,0,0.0,0.0,-321200,-1400641409.2037854
E,3650,6,7,0,0.0,0.0,-321200,-1400962609.2037854
F,3650,0,12,2,0.0,4.125,-262800,-1401225409.2037854
G,3650,0,12,0,0.0,0.0,-262800,-1401488209.2037854
H,3650,100,0,-3,6.0,192.15928076932082,-350400,-1401838609.2037854
I,3650,100,0,-4,5.333333333333334,153.28623090060418,-467200,-1402305809.2037854
J,3650,100,0,-32,0,0.0,-1401600,-1403707409.2037854
A,3667,6,7,-3,0,0.0,-187017,-1403894426.2037854
B,3667,6,7,-4,0,0.0,-436373,-1404330799.2037854
C,3667,6,7,-4,0,0.0,-685729,-1405016528.2037854
D,3667,3,9,1,0.0,0.0,-623390,-1405639918.2037854
E,3667,6,7,0,0.0,0.0,-623390,-1406263308.2037854
F,3667,0,12,0,0.0,4.125,-623390,-1406886698.2037854
G,3667,0,12,0,0.0,0.0,-623390,-1407510088.2037854
H,3667,100,0,-3,12.75,204.90928076932082,-810407,-1408320495.2037854
I,3667,100,0,-4,11.333333333333334,164.61956423393752,-1059763,-1409380258.2037854
J,3667,100,0,-30,0.0,0.0,-2929933,-1412310191.2037854
A,3686.767587551168,6,7,-3,0.0,0.0,-840583.0099616663,-1413150774.213747
B,3686.767587551168,6,7,-3,0.0,0.0,-1681166.0199233326,-1414831940.2336705
C,3686.767587551168,6,7,-4,0.0,0.0,-2801943.366538888,-1417633883.6002095
D,3686.767587551168,3,9,0,0.0,0.0,-2801943.366538888,-1420435826.9667485
E,3686.767587551168,6,7,0,0.0,0.0,-2801943.366538888,-1423237770.3332875
F,3686.767587551168,0,12,0,0.0,4.125,-2801943.366538888,-1426039713.6998265
G,3686.767587551168,0,12,0,0.0,0.0,-2801943.366538888,-1428841657.0663655
H,3686.767587551168,100,0,-3,14.825690663376122,219.73497143269694,-3642526.3765005544,-1432484183.442866
I,3686.767587551168,100,0,-4,13.178391700778777,177.7979559347163,-4763303.723116109,-1437247487.1659822
J,3686.767587551168,100,0,-29,0.6589195850389385,0.6589195850389385,-12888939.486078884,-1450136426.6520612
A,3712.469055260532,6,7,-3,0.0,0.0,-626283.273356806,-1450762709.9254181
B,3712.469055260532,6,7,-2,0.0,0.0,-1043805.4555946767,-1451806515.381013
C,3712.469055260532,6,7,-4,0.0,0.0,-1878849.820070418,-1453685365.2010834
D,3712.469055260532,3,9,0,0.0,0.0,-1878849.820070418,-1455564215.021154
E,3712.469055260532,6,7,0,0.0,0.0,-1878849.820070418,-1457443064.8412244
F,3712.469055260532,0,12,0,0.0,4.125,-1878849.820070418,-1459321914.661295
G,3712.469055260532,0,12,0,0.0,0.0,-1878849.820070418,-1461200764.4813654
H,3712.469055260532,100,0,-3,19.276100782022922,239.01107221471986,-2505133.093427224,-1463705897.5747926
I,3712.469055260532,100,0,-4,17.1343118062426,194.9322677409589,-3340177.457902965,-1467046075.0326955
J,3712.469055260532,100,0,-29,0.8567155903121297,1.5156351753510684,-9394249.10035209,-1476440324.1330476
A,3717.342947644839,6,7,-3,0.0,0.0,-340481.97633658635,-1476780806.109384
B,3717.342947644839,6,7,-2,0.0,0.0,-567469.9605609772,-1477348276.069945
C,3717.342947644839,6,7,-4,0.0,0.0,-1021445.929009759,-1478369721.9989548
D,3717.342947644839,3,9,0,0.0,0.0,-1021445.929009759,-1479391167.9279644
E,3717.342947644839,6,7,1,0.0,0.0,-907951.9368975636,-1480299119.864862
F,3717.342947644839,0,12,0,0.0,4.125,-907951.9368975636,-1481207071.8017595
G,3717.342947644839,0,12,0,0.0,0.0,-907951.9368975636,-1482115023.738657
H,3717.342947644839,100,0,-3,3.6554192882302914,242.66649150295015,-1248433.91323415,-1483363457.6518912
I,3717.342947644839,100,0,-4,3.2492615895380372,198.18152933049694,-1702409.881682932,-1485065867.533574
J,3717.342947644839,100,0,-29,0.1624630794769018,1.6780982548279701,-4993735.6529366,-1490059603.1865108
A,3736.374464457255,6,7,-3,0.0,0.0,-287593.06575919804,-1490347196.25227
B,3736.374464457255,6,7,-2,0.0,0.0,-479321.77626533003,-1490826518.0285354
C,3736.374464457255,6,7,-4,0.0,0.0,-862779.197277594,-1491689297.225813
D,3736.374464457255,3,9,0,0.0,0.0,-862779.197277594,-1492552076.4230905
E,3736.374464457255,6,7,0,0.0,0.0,-862779.197277594,-1493414855.620368
F,3736.374464457255,0,12,0,0.0,4.125,-862779.197277594,-1494277634.8176455
G,3736.374464457255,0,12,5,0.0,0.0,-383457.42101226404,-1494661092.2386577
H,3736.374464457255,100,0,-3,0.0,256.94012911226196,-671050.486771462,-1495332142.725429
I,3736.374464457255,100,0,-4,0.0,210.86920720544074,-1054507.907783726,-1496386650.6332128
J,3736.374464457255,100,0,-28,0.0,2.94686604232235,-3738709.854869574,-1500125360.4880824
A,3743,6,7,-3,0.0,0.0,-74398.13860948566,-1500199758.6266918
B,3743,6,7,-2,0.0,0.0,-123996.8976824761,-1500323755.5243742
C,3743,6,7,-4,0.0,0.0,-223194.415828457,-1500546949.9402027
D,3743,3,9,0,0.0,0.0,-223194.415828457,-1500770144.3560312
E,3743,4,8,1,0.0,0.0,-198395.03629196176,-1500968539.3923233
F,3743,0,12,0,0.0,4.125,-198395.03629196176,-1501166934.4286153
G,3743,0,12,0,0.0,0.0,-198395.03629196176,-1501365329.4649074
H,3743,100,0,-3,4.969151657058887,261.90928076932084,-272793.17490144743,-1501638122.639809
I,3743,100,0,-4,4.417023695163456,215.2862309006042,-371990.6930474283,-1502010113.3328564
J,3743,100,0,-23,1.5459582933072091,4.492824335629559,-942376.4223868183,-1502952489.7552433
A,3755.0087326550215,6,7,-3,0.0,0.0,-146445.34057354584,-1503098935.0958169
B,3755.0087326550215,6,7,-2,0.0,0.0,-244075.5676225764,-1503343010.6634395
C,3755.0087326550215,6,7,-4,0.0,0.0,-439336.02172063757,-1503782346.6851602
D,3755.0087326550215,3,9,0,0.0,0.0,-439336.02172063757,-1504221682.7068808
E,3755.0087326550215,4,8,0,0.0,0.0,-439336.02172063757,-1504661018.7286015
F,3755.0087326550215,0,12,5,0.0,4.125,-195260.4540980611,-1504856279.1826994
G,3755.0087326550215,0,12,0,0.0,0.0,-195260.4540980611,-1505051539.6367974
H,3755.0087326550215,100,0,-3,0.0,270.915830260587,-341705.794671607,-1505393245.431469
I,3755.0087326550215,100,0,-4,0.0,223.29205267061855,-536966.248769668,-1505930211.6802387
J,3755.0087326550215,100,0,-22,0.0,7.695153043635294,-1610898.7463090043,-1507541110.4265478
A,3756,6,7,-3,0.0,0.0,-11169.600443217694,-1507552280.026991
B,3756,6,7,-2,0.0,0.0,-18616.00073869616,-1507570896.0277295
C,3756,6,7,-4,0.0,0.0,-33508.801329653084,-1507604404.8290591
D,3756,1,10,1,0.0,0.0,-29785.60118191385,-1507634190.430241
E,3756,4,8,0,0.0,0.0,-29785.60118191385,-1507663976.031423
F,3756,0,12,0,0.0,4.125,-29785.60118191385,-1507693761.632605
G,3756,0,12,0,0.0,0.0,-29785.60118191385,-1507723547.233787
H,3756,100,0,-3,0.7434505087338721,271.65928076932084,-40955.20162513154,-1507764502.4354122
I,3756,100,0,-4,0.6608448966523308,223.95289756727087,-55848.00221608847,-1507820350.4376283
J,3756,100,0,-17,0.429549182824015,8.12470222645931,-119142.4047276554,-1507939492.842356
A,3771,6,7,-3,0,0.0,-169695,-1508109187.842356
B,3771,6,7,-2,0,0.0,-282825,-1508392012.842356
C,3771,6,7,-4,0,0.0,-509085,-1508901097.842356
D,3771,1,10,0,0.0,0.0,-509085,-1509410182.842356
E,3771,3,9,1,0.0,0.0,-452520,-1509862702.842356
F,3771,0,12,0,0.0,4.125,-452520,-1510315222.842356
G,3771,0,12,0,0.0,0.0,-452520,-1510767742.842356
H,3771,100,0,-3,11.25,282.90928076932084,-622215,-1511389957.842356
I,3771,100,0,-4,10.000000000000002,233.95289756727087,-848475,-1512238432.842356
J,3771,100,0,-16,7.0,15.12470222645931,-1753515,-1513991947.842356
A,3811.038028532338,6,7,-3,0.0,0.0,-1074712.7240461195,-1515066660.5664022
B,3811.038028532338,6,7,-2,0.0,0.0,-1791187.8734101988,-1516857848.4398124
C,3811.038028532338,6,7,-4,0.0,0.0,-3224138.1721383585,-1520081986.6119509
D,3811.038028532338,1,10,0,0.0,0.0,-3224138.1721383585,-1523306124.7840893
E,3811.038028532338,3,9,4,0.0,0.0,-1791187.8734101988,-1525097312.6574996
F,3811.038028532338,0,12,0,0.0,4.125,-1791187.8734101988,-1526888500.5309098
G,3811.038028532338,0,12,0,0.0,0.0,-1791187.8734101988,-1528679688.40432
H,3811.038028532338,100,0,-3,0.0,312.9378021685744,-2865900.5974563183,-1531545589.0017762
I,3811.038028532338,100,0,-4,0.0,260.64491658882963,-4298850.896184478,-1535844439.8979607
J,3811.038028532338,100,0,-15,0.0,35.14371649262836,-9672414.516415073,-1545516854.4143758
A,3835.358493157163,6,7,2,0.0,0.0,413927.01115200314,-1545102927.4032238
B,3835.358493157163,6,7,-2,0.0,0.0,0.0,-1545102927.4032238
C,3835.358493157163,6,7,-4,0.0,0.0,-827854.0223040063,-1545930781.4255278
D,3835.358493157163,1,10,0,0.0,0.0,-827854.0223040063,-1546758635.4478319
E,3835.358493157163,3,9,0,0.0,0.0,-827854.0223040063,-1547586489.470136
F,3835.358493157163,0,12,0,0.0,4.125,-827854.0223040063,-1548414343.49244
G,3835.358493157163,0,12,0,0.0,0.0,-827854.0223040063,-1549242197.514744
H,3835.358493157163,100,0,-3,0.0,331.1781506371932,-1448744.5390320108,-1550690942.053776
I,3835.358493157163,100,0,-4,0.0,276.85855967204634,-2276598.561336017,-1552967540.615112
J,3835.358493157163,100,0,-11,0.0,50.54667742168421,-4553197.122672034,-1557520737.7377841
A,3842.1172140214985,6,7,0,0.0,0.0,0.0,-1557520737.7377841
B,3842.1172140214985,6,7,-2,0.0,0.0,-227772.2873807991,-1557748510.0251648
C,3842.1172140214985,6,7,-4,0.0,0.0,-683316.8621423973,-1558431826.8873072
D,3842.1172140214985,1,10,4,0.0,0.0,-227772.2873807991,-1558659599.1746879
E,3842.1172140214985,3,9,0,0.0,0.0,-227772.2873807991,-1558887371.4620686
F,3842.1172140214985,0,12,0,0.0,4.125,-227772.2873807991,-1559115143.7494493
G,3842.1172140214985,0,12,0,0.0,0.0,-227772.2873807991,-1559342916.03683
H,3842.1172140214985,100,0,-3,0.0,336.2471912854447,-569430.7184519977,-1559912346.755282
I,3842.1172140214985,100,0,-4,0.0,281.3643735816033,-1024975.2932135959,-1560937322.0484955
J,3842.1172140214985,100,0,-9,0.0,55.27778202671897,-2049950.5864271917,-1562987272.6349227
A,3865,6,7,0,0.0,0.0,0.0,-1562987272.6349227
B,3865,6,7,-2,0.0,0.0,-176883.9356138165,-1563164156.5705366
C,3865,6,7,-4,0.0,0.0,-530651.8068414495,-1563694808.377378
D,3865,1,10,0,0.0,0.0,-530651.8068414495,-1564225460.1842194
E,3865,3,9,0,0.0,0.0,-530651.8068414495,-1564756111.9910607
F,3865,0,12,0,0.0,4.125,-530651.8068414495,-1565286763.797902
G,3865,1,10,-2,0.0,0.0,-707535.742455266,-1565994299.5403574
