id,time,priority,dmnd,short,prtdown,ttldown,prtgdown,ttlgdown
A,2812,6,7,7,29.0,1421.3719809194808,570836,1922589696.3341026
B,2812,6,7,7,29.0,1368.2264646012322,1141672,1923731368.3341026
C,2812,6,7,7,29.0,1380.7832564802623,1712508,1925443876.3341026
D,2812,0,12,12,29.0,1571.3109369057754,2691084,1928134960.3341026
E,2812,1,10,10,29.0,1892.9277770764147,3506564,1931641524.3341026
F,2812,0,12,3,7.25,1376.6805225100716,3751208,1935392732.3341026
G,2812,1,10,-1,2.416666666666668,1271.108021634879,3669660,1939062392.3341026
H,2812,4,12,12,29.0,1255.3350505591443,4648236,1943710628.3341026
I,2812,4,12,12,29.0,1461.9386307213708,5626812,1949337440.3341026
J,2812,8,30,30,29.0,1582.2851279718986,8073252,1957410692.3341026
A,2826,6,7,7,14.0,1435.3719809194808,276948,1957687640.3341026
B,2826,6,7,7,14.0,1382.2264646012322,553896,1958241536.3341026
C,2826,6,7,7,14.0,1394.7832564802623,830844,1959072380.3341026
D,2826,0,12,1,1.1666666666666672,1572.4776035724421,870408,1959942788.3341026
E,2826,1,10,10,14.0,1906.9277770764147,1266048,1961208836.3341026
F,2826,1,10,1,3.5,1380.1805225100716,1305612,1962514448.3341026
G,2826,1,10,10,14.0,1285.108021634879,1701252,1964215700.3341026
H,2826,4,12,12,14.0,1269.3350505591443,2176020,1966391720.3341026
I,2826,4,12,12,14.0,1475.9386307213708,2650788,1969042508.3341026
J,2826,8,30,30,14.0,1596.2851279718986,3837708,1972880216.3341026
A,2826.125674905001,6,7,7,0.12567490500077838,1435.4976558244816,395657.59448670014,1973275873.9285893
B,2826.125674905001,6,7,7,0.12567490500077838,1382.352139506233,791315.1889734003,1974067189.1175628
C,2826.125674905001,6,7,7,0.12567490500077838,1394.908931385263,1186972.7834601004,1975254161.901023
D,2826.125674905001,0,12,1,0.0,1572.4776035724421,1243495.2969582004,1976497657.197981
E,2826.125674905001,1,10,7,0.08797243350054486,1907.0157495099152,1639152.8914449003,1978136810.089426
F,2826.125674905001,1,10,8,0.10053992400062271,1380.2810624340723,2091332.9994297004,1980228143.0888557
G,2826.125674905001,1,10,7,0.08797243350054486,1285.1959940683794,2486990.593916401,1982715133.6827722
H,2826.125674905001,4,12,12,0.12567490500077838,1269.460725464145,3165260.755893601,1985880394.4386659
I,2826.125674905001,4,12,12,0.12567490500077838,1476.0643056263716,3843530.917870801,1989723925.3565366
J,2826.125674905001,8,30,30,0.12567490500077838,1596.4108028768994,5539206.3228138015,1995263131.6793504
A,2829.555874908032,6,7,7,3.430200003031132,1438.9278558275128,393648.5933267103,1995656780.2726772
B,2829.555874908032,6,7,7,3.430200003031132,1385.7823395092641,787297.1866534206,1996444077.4593306
C,2829.555874908032,6,7,7,3.430200003031132,1398.3391313882942,1180945.7799801307,1997625023.2393107
D,2829.555874908032,0,12,0,0.0,1572.4776035724421,1180945.7799801307,1998805969.019291
E,2829.555874908032,1,10,9,2.7441600024249055,1909.75990951234,1687065.3999716153,2000493034.4192626
F,2829.555874908032,1,10,7,2.4011400021217923,1382.682202436194,2080713.9932983255,2002573748.412561
G,2829.555874908032,1,10,8,2.7441600024249055,1287.9401540708043,2530598.099957423,2005104346.5125184
H,2829.555874908032,4,12,12,3.430200003031132,1272.8909254671762,3205424.259946069,2008309770.7724645
I,2829.555874908032,4,12,12,3.430200003031132,1479.4945056294027,3880250.4199347156,2012190021.1923993
J,2829.555874908032,8,30,30,3.430200003031132,1599.8410028799306,5567315.819906331,2017757337.0123055
A,2831.1062331059634,6,7,7,1.5503581979314731,1440.4782140254442,325885.45532091527,2018083222.4676263
B,2831.1062331059634,6,7,7,1.5503581979314731,1387.3326977071956,651770.9106418305,2018734993.3782682
C,2831.1062331059634,6,7,7,1.5503581979314731,1399.8894895862256,977656.3659627456,2019712649.744231
D,2831.1062331059634,0,12,0,0.0,1572.4776035724421,977656.3659627456,2020690306.1101937
E,2831.1062331059634,1,10,9,1.2402865583451785,1911.0001960706852,1396651.9513753508,2022086958.061569
F,2831.1062331059634,1,10,8,1.2402865583451785,1383.9224889945392,1769092.4717421113,2023856050.5333111
G,2831.1062331059634,1,10,8,1.2402865583451785,1289.1804406291494,2141532.9921088717,2025997583.52542
H,2831.1062331059634,4,12,12,1.5503581979314731,1274.4412836651077,2700193.7726590117,2028697777.298079
I,2831.1062331059634,4,12,12,1.5503581979314731,1481.0448638273342,3258854.5532091525,2031956631.851288
J,2831.1062331059634,8,30,30,1.5503581979314731,1601.391361077862,4655506.504584503,2036612138.3558726
A,2845.4916992356175,6,7,7,14.385466129654105,1454.8636801550983,296660.63047132007,2036908798.9863439
B,2845.4916992356175,6,7,7,14.385466129654105,1401.7181638368497,593321.2609426401,2037502120.2472866
C,2845.4916992356175,6,7,7,14.385466129654105,1414.2749557158797,889981.8914139601,2038392102.1387005
D,2845.4916992356175,0,12,0,0.0,1572.4776035724421,889981.8914139601,2039282084.0301144
E,2845.4916992356175,1,10,9,11.508372903723284,1922.5085689744085,1271402.7020199432,2040553486.7321343
F,2845.4916992356175,1,10,9,12.946919516688695,1396.869408511228,1652823.5126259262,2042206310.2447603
G,2845.4916992356175,1,10,8,11.508372903723284,1300.6888135328727,1991864.2331645773,2044198174.4779248
H,2845.4916992356175,4,12,12,14.385466129654105,1288.8267497947618,2500425.3139725546,2046698599.7918973
I,2845.4916992356175,4,12,12,14.385466129654105,1495.4303299569883,3008986.394780532,2049707586.186678
J,2845.4916992356175,8,30,30,14.385466129654105,1615.7768272075161,4280389.096800475,2053987975.2834785
A,2846,6,7,7,0.5083007643825113,1455.3719809194808,10126.36782802839,2053998101.6513066
B,2846,6,7,7,0.5083007643825113,1402.2264646012322,20252.73565605678,2054018354.3869627
C,2846,6,7,7,0.5083007643825113,1414.7832564802623,30379.103484085168,2054048733.4904468
D,2846,0,12,0,0.0,1572.4776035724421,30379.103484085168,2054079112.593931
E,2846,0,12,10,0.40664061150600905,1922.9152095859145,44845.34323841144,2054123957.9371693
F,2846,1,10,9,0.45747068794426016,1397.3268791991723,57864.95901730508,2054181822.8961866
G,2846,1,10,9,0.45747068794426016,1301.146284220817,70884.57479619872,2054252707.4709828
H,2846,4,12,12,0.5083007643825113,1289.3350505591443,88244.06250139025,2054340951.5334842
I,2846,4,12,12,0.5083007643825113,1495.9386307213708,105603.55020658177,2054446555.083691
J,2846,8,30,30,0.5083007643825113,1616.2851279718986,149002.2694695606,2054595557.3531604
A,2852.866923895147,6,7,7,6.866923895147011,1462.2389048146279,339491.1639435225,2054935048.517104
B,2852.866923895147,6,7,7,6.866923895147011,1409.0933884963792,678982.327887045,2055614030.844991
C,2852.866923895147,6,7,7,6.866923895147011,1421.6501803754093,1018473.4918305675,2056632504.3368216
D,2852.866923895147,0,12,1,0.0,1572.4776035724421,1066972.229536785,2057699476.5663583
E,2852.866923895147,0,12,8,4.577949263431341,1927.4931588493457,1454962.1311865249,2059154438.6975448
F,2852.866923895147,1,10,10,6.866923895147011,1404.1938030943193,1939949.5082487,2061094388.2057936
G,2852.866923895147,1,10,10,6.866923895147011,1308.013208115964,2424936.885310875,2063519325.0911045
H,2852.866923895147,4,12,12,6.866923895147011,1296.2019744542913,3006921.737785485,2066526246.82889
I,2852.866923895147,4,12,12,6.866923895147011,1502.8055546165178,3588906.590260095,2070115153.41915
J,2852.866923895147,8,30,30,6.866923895147011,1623.1520518670457,5043868.721446619,2075159022.1405966
A,2863,6,7,7,10.13307610485299,1472.3719809194808,203076.97821735876,2075362099.118814
B,2863,6,7,7,10.13307610485299,1419.2264646012322,406153.9564347175,2075768253.0752487
C,2863,4,8,8,10.13307610485299,1431.7832564802623,638241.9315402703,2076406495.006789
D,2863,0,12,1,0.8444230087377494,1573.32202658118,667252.9284284645,2077073747.9352174
E,2863,0,12,8,6.755384069901994,1934.2485429192477,899340.9035340174,2077973088.8387513
F,2863,1,10,10,10.13307610485299,1414.3268791991723,1189450.8724159584,2079162539.7111673
G,2863,1,10,10,10.13307610485299,1318.146284220817,1479560.8412978996,2080642100.5524652
H,2863,4,12,12,10.13307610485299,1306.3350505591443,1827692.8039562288,2082469793.3564215
I,2863,4,12,12,10.13307610485299,1512.9386307213708,2175824.766614558,2084645618.1230361
J,2863,8,30,30,10.13307610485299,1633.2851279718986,3046154.6732603814,2087691772.7962966
A,2866,6,7,7,3.0,1475.3719809194808,60186,2087751958.7962966
B,2866,6,7,7,3.0,1422.2264646012322,120372,2087872330.7962966
C,2866,4,8,8,3.0,1434.7832564802623,189156,2088061486.7962966
D,2866,0,12,1,0.2500000000000001,1573.57202658118,197754,2088259240.7962966
E,2866,0,12,8,2.0,1936.2485429192477,266538,2088525778.7962966
F,2866,1,10,10,3.0,1417.3268791991723,352518,2088878296.7962966
G,2866,1,10,10,3.0,1321.146284220817,438498,2089316794.7962966
H,2866,4,12,12,3.0,1309.3350505591443,541674,2089858468.7962966
I,2866,0,12,12,3.0,1515.9386307213708,644850,2090503318.7962966
J,2866,8,30,30,3.0,1636.2851279718986,902790,2091406108.7962966
A,2877,4,8,8,11.0,1486.3719809194808,253176,2091659284.7962966
B,2877,6,7,7,11.0,1433.2264646012322,474705,2092133989.7962966
C,2877,4,8,8,11.0,1445.7832564802623,727881,2092861870.7962966
D,2877,0,12,1,0.9166666666666671,1574.4886932478466,759528,2093621398.7962966
E,2877,0,12,8,7.333333333333334,1943.581876252581,1012704,2094634102.7962966
F,2877,1,10,10,11.0,1428.3268791991723,1329174,2095963276.7962966
G,2877,1,10,10,11.0,1332.146284220817,1645644,2097608920.7962966
H,2877,4,12,12,11.0,1320.3350505591443,2025408,2099634328.7962966
I,2877,0,12,12,11.0,1526.9386307213708,2405172,2102039500.7962966
J,2877,8,30,30,11.0,1647.2851279718986,3354582,2105394082.7962966
A,2880,4,8,8,3.0,1489.3719809194808,69120,2105463202.7962966
B,2880,6,7,7,3.0,1436.2264646012322,129600,2105592802.7962966
C,2880,4,8,8,3.0,1448.7832564802623,198720,2105791522.7962966
D,2880,0,12,1,0.2500000000000001,1574.7386932478466,207360,2105998882.7962966
E,2880,0,12,8,2.0,1945.581876252581,276480,2106275362.7962966
F,2880,1,10,10,3.0,1431.3268791991723,362880,2106638242.7962966
G,2880,6,7,7,3.0,1335.146284220817,423360,2107061602.7962966
H,2880,4,12,12,3.0,1323.3350505591443,527040,2107588642.7962966
I,2880,0,12,12,3.0,1529.9386307213708,630720,2108219362.7962966
J,2880,8,30,30,3.0,1650.2851279718986,889920,2109109282.7962966
A,2885.602461836613,4,8,8,5.602461836613202,1494.974442756094,207763.37725223615,2109317046.173549
B,2885.602461836613,6,7,7,5.602461836613202,1441.8289264378454,389556.33234794275,2109706602.5058968
C,2885.602461836613,4,8,8,5.602461836613202,1454.3857183168755,597319.709600179,2110303922.215497
D,2885.602461836613,0,12,1,0.46687181971776703,1575.2055650675645,623290.1317567084,2110927212.3472538
E,2885.602461836613,0,12,9,3.734974557742135,1949.316850810323,857023.931165474,2111784236.2784193
F,2885.602461836613,1,10,10,5.602461836613202,1436.9293410357855,1116728.1527307692,2112900964.43115
G,2885.602461836613,6,7,7,5.602461836613202,1340.7487460574303,1298521.107826476,2114199485.5389764
H,2885.602461836613,4,12,12,5.602461836613202,1328.9375123957575,1610166.1737048302,2115809651.7126813
I,2885.602461836613,0,12,12,5.602461836613202,1535.541092557984,1921811.2395831842,2117731462.9522645
J,2885.602461836613,8,30,30,5.602461836613202,1655.8875898085118,2700923.90427907,2120432386.8565435
A,2889,4,8,8,3.3975381633867983,1498.3719809194808,78523.90203219568,2120510910.7585757
B,2889,6,7,7,3.3975381633867983,1445.2264646012322,147232.3163103669,2120658143.074886
C,2889,3,9,9,3.3975381633867983,1457.7832564802623,235571.70609658703,2120893714.7809827
D,2889,0,12,1,0.2831281802822333,1575.4886932478469,245387.1938506115,2121139101.9748333
E,2889,0,12,9,2.5481536225400987,1951.8650044328633,333726.58363683167,2121472828.55847
F,2889,1,10,10,3.3975381633867983,1440.3268791991723,431881.4611770763,2121904710.0196471
G,2889,6,7,7,3.3975381633867983,1344.146284220817,500589.8754552475,2122405299.8951023
H,2889,4,12,12,3.3975381633867983,1332.3350505591443,618375.728503541,2123023675.6236057
I,2889,0,12,12,3.3975381633867983,1538.9386307213708,736161.5815518345,2123759837.2051575
J,2889,8,30,30,3.3975381633867983,1659.2851279718986,1030626.2141725683,2124790463.4193301
A,2903,3,9,9,14.0,1512.3719809194808,365778,2125156241.4193301
B,2903,6,7,7,14.0,1459.2264646012322,650272,2125806513.4193301
C,2903,3,9,9,14.0,1471.7832564802623,1016050,2126822563.4193301
D,2903,0,12,1,1.1666666666666672,1576.6553599145136,1056692,2127879255.4193301
E,2903,0,12,9,10.5,1962.3650044328633,1422470,2129301725.4193301
F,2903,1,10,10,14.0,1454.3268791991723,1828890,2131130615.4193301
G,2903,6,7,7,14.0,1358.146284220817,2113384,2133243999.4193301
H,2903,4,12,12,14.0,1346.3350505591443,2601088,2135845087.4193301
I,2903,0,12,12,14.0,1552.9386307213708,3088792,2138933879.4193301
J,2903,8,30,30,14.0,1673.2851279718986,4308052,2143241931.4193301
A,2944,3,9,9,41.0,1553.3719809194808,1086336,2144328267.4193301
B,2944,4,8,8,41.0,1500.2264646012322,2051968,2146380235.4193301
C,2944,3,9,9,41.0,1512.7832564802623,3138304,2149518539.41933
D,2944,0,12,1,3.4166666666666683,1580.0720265811804,3259008,2152777547.41933
E,2944,0,12,9,30.75,1993.1150044328633,4345344,2157122891.41933
F,2944,1,10,10,41.0,1495.3268791991723,5552384,2162675275.41933
G,2944,6,7,7,41.0,1399.146284220817,6397312,2169072587.41933
H,2944,4,12,12,41.0,1387.3350505591443,7845760,2176918347.41933
I,2944,0,12,12,41.0,1593.9386307213708,9294208,2186212555.41933
J,2944,8,30,30,41.0,1714.2851279718986,12915328,2199127883.41933
A,2945,3,9,9,1.0,1554.3719809194808,26505,2199154388.41933
B,2945,4,8,8,1.0,1501.2264646012322,50065,2199204453.41933
C,2945,3,9,9,1.0,1513.7832564802623,76570,2199281023.41933
D,2945,0,12,1,0.08333333333333337,1580.1553599145136,79515,2199360538.41933
E,2945,0,12,9,0.75,1993.8650044328633,106020,2199466558.41933
F,2945,6,7,7,1.0,1496.3268791991723,126635,2199593193.41933
G,2945,6,7,7,1.0,1400.146284220817,147250,2199740443.41933
H,2945,4,12,12,1.0,1388.3350505591443,182590,2199923033.41933
I,2945,0,12,12,1.0,1594.9386307213708,217930,2200140963.41933
J,2945,8,30,30,1.0,1715.2851279718986,306280,2200447243.41933
A,2973,3,9,9,28.0,1582.3719809194808,749196,2201196439.41933
B,2973,3,9,9,28.0,1529.2264646012322,1498392,2202694831.41933
C,2973,3,9,9,28.0,1541.7832564802623,2247588,2204942419.41933
D,2973,0,12,1,2.3333333333333344,1582.4886932478469,2330832,2207273251.41933
E,2973,0,12,9,21.0,2014.8650044328633,3080028,2210353279.41933
F,2973,6,7,7,28.0,1524.3268791991723,3662736,2214016015.41933
G,2973,6,7,7,28.0,1428.146284220817,4245444,2218261459.41933
H,2973,4,12,12,28.0,1416.3350505591443,5244372,2223505831.41933
I,2973,0,12,12,28.0,1622.9386307213708,6243300,2229749131.41933
J,2973,8,30,30,28.0,1743.2851279718986,8740620,2238489751.41933
A,2977,3,9,9,4.0,1586.3719809194808,107172,2238596923.41933
B,2977,3,9,9,4.0,1533.2264646012322,214344,2238811267.41933
C,2977,3,9,9,4.0,1545.7832564802623,321516,2239132783.41933
D,2977,0,12,1,0.3333333333333335,1582.8220265811801,333424,2239466207.41933
E,2977,0,12,9,3.0,2017.8650044328633,440596,2239906803.41933
F,2977,6,7,7,4.0,1528.3268791991723,523952,2240430755.41933
G,2977,6,7,7,4.0,1432.146284220817,607308,2241038063.41933
H,2977,100,0,0,4.0,1420.3350505591443,607308,2241645371.41933
I,2977,0,12,12,4.0,1626.9386307213708,750204,2242395575.41933
J,2977,8,30,30,4.0,1747.2851279718986,1107444,2243503019.41933
A,2987,1,10,10,10.0,1596.3719809194808,298700,2243801719.41933
B,2987,3,9,9,10.0,1543.2264646012322,567530,2244369249.41933
C,2987,3,9,9,10.0,1555.7832564802623,836360,2245205609.41933
D,2987,0,12,1,0.8333333333333337,1583.6553599145134,866230,2246071839.41933
E,2987,0,12,9,7.5,2025.3650044328633,1135060,2247206899.41933
F,2987,6,7,7,10.0,1538.3268791991723,1344150,2248551049.41933
G,2987,6,7,7,10.0,1442.146284220817,1553240,2250104289.41933
H,2987,100,0,0,10.0,1430.3350505591443,1553240,2251657529.41933
I,2987,0,12,12,10.0,1636.9386307213708,1911680,2253569209.41933
J,2987,8,30,30,10.0,1757.2851279718986,2807780,2256376989.41933
A,2989,1,10,10,2.0,1598.3719809194808,59780,2256436769.41933
B,2989,3,9,9,2.0,1545.2264646012322,113582,2256550351.41933
C,2989,1,10,10,2.0,1557.7832564802623,173362,2256723713.41933
D,2989,0,12,1,0.16666666666666674,1583.8220265811801,179340,2256903053.41933
E,2989,0,12,9,1.5,2026.8650044328633,233142,2257136195.41933
F,2989,6,7,7,2.0,1540.3268791991723,274988,2257411183.41933
G,2989,6,7,7,2.0,1444.146284220817,316834,2257728017.41933
H,2989,100,0,0,2.0,1432.3350505591443,316834,2258044851.41933
I,2989,0,12,12,2.0,1638.9386307213708,388570,2258433421.41933
J,2989,8,30,30,2.0,1759.2851279718986,567910,2259001331.41933
A,3036.2240132244992,1,10,10,47.22401322449923,1645.59599414398,2186081.2895216392,2261187412.708852
B,3036.2240132244992,3,9,9,47.22401322449923,1592.4504778257315,4153554.4500911147,2265340967.1589427
C,3036.2240132244992,1,10,10,47.22401322449923,1605.0072697047615,6339635.739612754,2271680602.8985553
D,3036.2240132244992,0,12,2,3.9353344353749375,1587.757361016555,6776851.997517082,2278457454.8960724
E,3036.2240132244992,0,12,9,35.41800991837442,2062.283014351238,8744325.158086557,2287201780.054159
F,3036.2240132244992,6,7,7,47.22401322449923,1587.5508924236715,10274582.060751706,2297476362.114911
G,3036.2240132244992,6,7,7,47.22401322449923,1491.3702974453163,11804838.963416852,2309281201.078328
H,3036.2240132244992,100,0,0,47.22401322449923,1479.5590637836435,11804838.963416852,2321086040.041745
I,3036.2240132244992,0,12,12,47.22401322449923,1686.16264394587,14428136.51084282,2335514176.552588
J,3036.2240132244992,8,30,30,47.22401322449923,1806.5091411963979,20986380.37940774,2356500556.931996
A,3052.198864845014,1,10,10,15.974851620514983,1661.570845764495,756212.3871159853,2357256769.319112
B,3052.198864845014,3,9,9,15.974851620514983,1608.4253294462465,1436803.535520372,2358693572.8546324
C,3052.198864845014,1,10,10,15.974851620514983,1620.9821213252765,2193015.922636357,2360886588.777269
D,3052.198864845014,0,12,2,2.66247527008583,1590.419836286641,2344258.4000595543,2363230847.1773286
E,3052.198864845014,0,12,10,11.981138715386237,2074.264153066624,3100470.78717554,2366331317.9645042
F,3052.198864845014,6,7,7,15.974851620514983,1603.5257440441865,3629819.45815673,2369961137.422661
G,3052.198864845014,6,7,7,15.974851620514983,1507.3451490658313,4159168.129137919,2374120305.551799
H,3052.198864845014,100,0,0,15.974851620514983,1495.5339154041585,4159168.129137919,2378279473.680937
I,3052.198864845014,0,12,12,15.974851620514983,1702.137495566385,5066622.993677102,2383346096.674614
J,3052.198864845014,8,30,30,15.974851620514983,1822.4839928169129,7335260.1550250575,2390681356.829639
A,3061,1,10,10,8.801135154985786,1670.3719809194808,269402.7470941149,2390950759.576733
B,3061,1,10,10,8.801135154985786,1617.2264646012322,538805.4941882298,2391489565.0709214
C,3061,1,10,10,8.801135154985786,1629.7832564802623,808208.2412823448,2392297773.312204
D,3061,0,12,2,1.4668558591642975,1591.8866921458052,862088.7907011678,2393159862.1029053
E,3061,0,12,10,7.334279295821489,2081.5984323624457,1131491.5377952827,2394291353.6407003
F,3061,6,7,7,8.801135154985786,1612.3268791991723,1320073.4607611632,2395611427.1014614
G,3061,6,7,7,8.801135154985786,1516.146284220817,1508655.3837270436,2397120082.4851885
H,3061,100,0,0,8.801135154985786,1504.3350505591443,1508655.3837270436,2398628737.8689156
I,3061,0,12,12,8.801135154985786,1710.9386307213708,1831938.6802399815,2400460676.5491557
J,3061,8,30,30,8.801135154985786,1831.2851279718986,2640146.9215223263,2403100823.470678
A,3067.8704329706375,1,10,10,6.8704329706374665,1677.2424138901183,306787.04329706373,2403407610.513975
B,3067.8704329706375,1,10,10,6.8704329706374665,1624.0968975718697,613574.0865941275,2404021184.6005692
C,3067.8704329706375,1,10,10,6.8704329706374665,1636.6536894508997,920361.1298911913,2404941545.7304606
D,3067.8704329706375,0,12,3,1.145072161772911,1593.0317643075782,1012397.2428803104,2405953942.973341
E,3067.8704329706375,0,12,10,5.725360808864556,2087.32379317131,1319184.286177374,2407273127.259518
F,3067.8704329706375,6,7,7,6.8704329706374665,1619.1973121698097,1533935.2164853187,2408807062.4760036
G,3067.8704329706375,6,7,7,6.8704329706374665,1523.0167171914545,1748686.1467932633,2410555748.622797
H,3067.8704329706375,100,0,0,6.8704329706374665,1511.2054835297818,1748686.1467932633,2412304434.7695904
I,3067.8704329706375,0,12,12,6.8704329706374665,1717.8090636920083,2116830.59874974,2414421265.36834
J,3067.8704329706375,8,30,30,6.8704329706374665,1838.155560942536,3037191.7286409307,2417458457.096981
A,3071,1,10,10,3.1295670293625335,1680.3719809194808,96109.00347172341,2417554566.100453
B,3071,1,10,10,3.1295670293625335,1627.2264646012322,192218.00694344682,2417746784.107396
C,3071,1,10,10,3.1295670293625335,1639.7832564802623,288327.0104151702,2418035111.117811
D,3071,1,10,1,0.7823917573406334,1593.8141560649187,297937.91076234257,2418333049.0285735
E,3071,0,12,10,2.607972524468778,2089.931765695779,394046.914234066,2418727095.9428077
F,3071,6,7,7,3.1295670293625335,1622.3268791991723,461323.21666427236,2419188419.159472
G,3071,6,7,7,3.1295670293625335,1526.146284220817,528599.5190944787,2419717018.6785665
H,3071,100,0,0,3.1295670293625335,1514.3350505591443,528599.5190944787,2420245618.197661
I,3071,0,12,12,3.1295670293625335,1720.9386307213708,643930.3232605468,2420889548.5209217
J,3071,8,30,30,3.1295670293625335,1841.2851279718986,932257.333675717,2421821805.8545976
A,3099,1,10,10,28.0,1708.3719809194808,867720,2422689525.8545976
B,3099,1,10,10,28.0,1655.2264646012322,1735440,2424424965.8545976
C,3099,0,12,12,28.0,1667.7832564802623,2776704,2427201669.8545976
D,3099,1,10,10,28.0,1621.8141560649187,3644424,2430846093.8545976
E,3099,0,12,1,2.3333333333333344,2092.2650990291127,3731196,2434577289.8545976
F,3099,6,7,7,28.0,1650.3268791991723,4338600,2438915889.8545976
G,3099,6,7,7,28.0,1554.146284220817,4946004,2443861893.8545976
H,3099,100,0,0,28.0,1542.3350505591443,4946004,2448807897.8545976
I,3099,0,12,12,28.0,1748.9386307213708,5987268,2454795165.8545976
J,3099,8,30,30,28.0,1869.2851279718986,8590428,2463385593.8545976
A,3119,1,10,10,20.0,1728.3719809194808,623800,2464009393.8545976
B,3119,1,10,10,20.0,1675.2264646012322,1247600,2465256993.8545976
C,3119,0,12,12,20.0,1687.7832564802623,1996160,2467253153.8545976
D,3119,6,7,7,20.0,1641.8141560649187,2432820,2469685973.8545976
E,3119,0,12,1,1.6666666666666674,2093.931765695779,2495200,2472181173.8545976
F,3119,6,7,7,20.0,1670.3268791991723,2931860,2475113033.8545976
G,3119,6,7,7,20.0,1574.146284220817,3368520,2478481553.8545976
H,3119,100,0,0,20.0,1562.3350505591443,3368520,2481850073.8545976
I,3119,0,12,12,20.0,1768.9386307213708,4117080,2485967153.8545976
J,3119,8,30,30,20.0,1889.2851279718986,5988480,2491955633.8545976
A,3126.3928448364813,1,10,10,7.392844836481345,1735.7648257559622,781598.2112091203,2492737232.065807
B,3126.3928448364813,1,10,10,7.392844836481345,1682.6193094377136,1563196.4224182407,2494300428.488225
C,3126.3928448364813,0,12,12,7.392844836481345,1695.1761013167436,2501114.275869185,2496801542.7640944
D,3126.3928448364813,6,7,7,7.392844836481345,1649.2070009014,3048233.023715569,2499849775.78781
E,3126.3928448364813,0,12,2,0.6160704030401123,2094.5478360988195,3204552.6659573936,2503054328.4537673
F,3126.3928448364813,6,7,7,7.392844836481345,1677.7197240356536,3751671.413803777,2506805999.867571
G,3126.3928448364813,6,7,7,7.392844836481345,1581.5391290572984,4298790.161650162,2511104790.029221
H,3126.3928448364813,100,0,0,7.392844836481345,1569.7278953956256,4298790.161650162,2515403580.1908712
I,3126.3928448364813,0,12,12,7.392844836481345,1776.3314755578522,5236708.015101106,2520640288.205972
J,3126.3928448364813,8,30,30,7.392844836481345,1896.67797280838,7581502.6487284675,2528221790.8547006
A,3144,1,10,10,17.607155163518655,1753.3719809194808,553568.9583410266,2528775359.8130417
B,3144,0,12,12,17.607155163518655,1700.2264646012322,1217851.7083502584,2529993211.521392
C,3144,0,12,12,17.607155163518655,1712.7832564802623,1882134.4583594901,2531875345.9797516
D,3144,6,7,7,17.607155163518655,1666.8141560649187,2269632.7291982085,2534144978.7089496
E,3144,0,12,2,2.934525860586442,2097.482361959406,2380346.520866414,2536525325.229816
F,3144,6,7,7,17.607155163518655,1695.3268791991723,2767844.7917051325,2539293170.021521
G,3144,6,7,7,17.607155163518655,1599.146284220817,3155343.0625438513,2542448513.084065
H,3144,100,0,0,17.607155163518655,1587.3350505591443,3155343.0625438513,2545603856.146609
I,3144,0,12,12,17.607155163518655,1793.9386307213708,3819625.812553083,2549423481.9591618
J,3144,8,30,30,17.607155163518655,1914.2851279718986,5480332.687576163,2554903814.646738
A,3152,1,10,10,8.0,1761.3719809194808,252160,2555155974.646738
B,3152,0,12,12,8.0,1708.2264646012322,554752,2555710726.646738
C,3152,0,12,12,8.0,1720.7832564802623,857344,2556568070.646738
D,3152,6,7,7,8.0,1674.8141560649187,1033856,2557601926.646738
E,3152,0,12,2,1.333333333333333,2098.8156952927393,1084288,2558686214.646738
F,3152,6,7,7,8.0,1703.3268791991723,1260800,2559947014.646738
G,3152,6,7,7,8.0,1607.146284220817,1437312,2561384326.646738
H,3152,100,0,0,8.0,1595.3350505591443,1437312,2562821638.646738
I,3152,100,0,0,8.0,1801.9386307213708,1437312,2564258950.646738
J,3152,8,30,30,8.0,1922.2851279718986,2193792,2566452742.646738
A,3153,1,10,10,1.0,1762.3719809194808,31530,2566484272.646738
B,3153,0,12,12,1.0,1709.2264646012322,69366,2566553638.646738
C,3153,0,12,12,1.0,1721.7832564802623,107202,2566660840.646738
D,3153,6,7,7,1.0,1675.8141560649187,129273,2566790113.646738
E,3153,1,10,0,0.16666666666666663,2098.982361959406,129273,2566919386.646738
F,3153,6,7,7,1.0,1704.3268791991723,151344,2567070730.646738
G,3153,6,7,7,1.0,1608.146284220817,173415,2567244145.646738
H,3153,100,0,0,1.0,1596.3350505591443,173415,2567417560.646738
I,3153,100,0,0,1.0,1802.9386307213708,173415,2567590975.646738
J,3153,8,30,30,1.0,1923.2851279718986,268005,2567858980.646738
A,3155,0,12,12,2.0,1764.3719809194808,75720,2567934700.646738
B,3155,0,12,2,0.33333333333333326,1709.5597979345655,88340,2568023040.646738
C,3155,0,12,12,2.0,1723.7832564802623,164060,2568187100.646738
D,3155,6,7,7,2.0,1677.8141560649187,208230,2568395330.646738
E,3155,1,10,10,2.0,2100.982361959406,271330,2568666660.646738
F,3155,6,7,7,2.0,1706.3268791991723,315500,2568982160.646738
G,3155,6,7,7,2.0,1610.146284220817,359670,2569341830.646738
H,3155,100,0,0,2.0,1598.3350505591443,359670,2569701500.646738
I,3155,100,0,0,2.0,1804.9386307213708,359670,2570061170.646738
J,3155,8,30,30,2.0,1925.2851279718986,548970,2570610140.646738
